Equipment,Order_ID,Step,Estimated_Time,Real_Time,Result,Type,Technician,Month
Equipment_3,Order_3_73,Packaging,25,22.44,Pass,Position Sensor,Tom,May
Equipment_3,Order_3_73,Calibration,11,12.83,Pass,Position Sensor,Eric,May
Equipment_3,Order_3_73,Functional Test,23,21.46,Fail,Position Sensor,Virginia,May
Equipment_3,Order_3_74,Component Placement,8,9.09,Pass,Position Sensor,Amanda,June
Equipment_3,Order_3_74,Electrical Test,18,18.03,Pass,Position Sensor,Jorge,June
Equipment_3,Order_3_74,General Soldering,27,30.8,Pass,Position Sensor,Aaron,June
Equipment_3,Order_3_74,Functional Test,30,35.54,Pass,Position Sensor,Jackie,June
Equipment_3,Order_3_74,Lacquering,22,18.85,Fail,Position Sensor,Kaitlin,June
Equipment_3,Order_3_74,Calibration,14,15.39,Pass,Position Sensor,Lauren,June
Equipment_3,Order_3_74,Preparation,10,12.09,Pass,Position Sensor,Anna,June
Equipment_3,Order_3_74,Packaging,22,24.08,Pass,Position Sensor,Alexander,June
Equipment_3,Order_3_75,Final Acceptance Test,12,11.62,Pass,Position Sensor,Randall,July
Equipment_3,Order_3_75,Calibration,25,20.65,Pass,Position Sensor,Dylan,July
Equipment_3,Order_3_75,General Soldering,18,20.9,Pass,Position Sensor,Jay,July
Equipment_3,Order_3_75,Component Placement,6,6.55,Pass,Position Sensor,Joshua,July
Equipment_3,Order_3_75,Lacquering,12,14.85,Pass,Position Sensor,Kyle,July
Equipment_3,Order_3_76,Calibration,23,20.22,Pass,Position Sensor,Donald,August
Equipment_3,Order_3_76,Electrical Test,11,12.57,Fail,Position Sensor,Jonathan,August
Equipment_3,Order_3_76,Component Placement,30,29.15,Pass,Position Sensor,William,August
Equipment_3,Order_3_76,Lacquering,23,21.63,Pass,Position Sensor,Andrew,August
Equipment_3,Order_3_76,General Soldering,28,34.93,Pass,Position Sensor,Jaclyn,August
Equipment_3,Order_3_76,Preparation,20,25.91,Pass,Position Sensor,Catherine,August
Equipment_3,Order_3_76,Packaging,7,9.05,Pass,Position Sensor,Julia,August
Equipment_3,Order_3_76,Functional Test,27,25.02,Pass,Position Sensor,Aaron,August
Equipment_3,Order_3_77,Preparation,21,20.11,Pass,Position Sensor,Amber,September
Equipment_3,Order_3_77,Packaging,9,10.6,Pass,Position Sensor,Christine,September
Equipment_3,Order_3_77,Final Acceptance Test,16,15.97,Pass,Position Sensor,Angelica,September
Equipment_3,Order_3_77,Electrical Test,28,27.34,Pass,Position Sensor,Jacob,September
Equipment_3,Order_3_77,Lacquering,21,24.01,Pass,Position Sensor,Dennis,September
Equipment_3,Order_3_77,General Soldering,20,19.26,Pass,Position Sensor,Kaitlyn,September
Equipment_3,Order_3_77,Component Placement,25,25.16,Pass,Position Sensor,Autumn,September
Equipment_3,Order_3_77,Functional Test,15,13.31,Pass,Position Sensor,Jeffrey,September
Equipment_3,Order_3_78,Calibration,30,30.3,Pass,Position Sensor,Michael,October
Equipment_3,Order_3_78,Component Placement,11,9.26,Pass,Position Sensor,Rebecca,October
Equipment_3,Order_3_78,Preparation,12,10.41,Fail,Position Sensor,Amber,October
Equipment_3,Order_3_78,General Soldering,16,16.34,Pass,Position Sensor,Timothy,October
Equipment_3,Order_3_78,Packaging,18,17.35,Pass,Position Sensor,Alexis,October
Equipment_3,Order_3_78,Functional Test,6,7.47,Pass,Position Sensor,Christopher,October
Equipment_3,Order_3_78,Final Acceptance Test,28,28.4,Pass,Position Sensor,Adam,October
Equipment_3,Order_3_78,Lacquering,7,7.22,Pass,Position Sensor,Daniel,October
Equipment_3,Order_3_79,Calibration,29,26.31,Pass,Position Sensor,John,November
Equipment_3,Order_3_79,Functional Test,13,15.37,Pass,Position Sensor,Christina,November
Equipment_3,Order_3_79,Packaging,26,28.87,Pass,Position Sensor,Shannon,November
Equipment_3,Order_3_79,Component Placement,12,10.72,Pass,Position Sensor,Stephen,November
Equipment_3,Order_3_79,Preparation,19,16.65,Fail,Position Sensor,Veronica,November
Equipment_3,Order_3_79,Final Acceptance Test,20,22.44,Pass,Position Sensor,Heather,November
Equipment_3,Order_3_79,Lacquering,9,10.97,Fail,Position Sensor,Lee,November
Equipment_3,Order_3_80,Preparation,12,9.65,Pass,Position Sensor,Adam,December
Equipment_3,Order_3_80,Functional Test,21,23.44,Pass,Position Sensor,Robert,December
Equipment_3,Order_3_80,Calibration,18,21.79,Fail,Position Sensor,Michael,December
Equipment_3,Order_3_80,General Soldering,11,13.66,Pass,Position Sensor,Kerry,December
Equipment_3,Order_3_80,Lacquering,25,23.22,Pass,Position Sensor,Nicole,December
Equipment_3,Order_3_80,Electrical Test,30,27.56,Pass,Position Sensor,Alexander,December
Equipment_3,Order_3_80,Packaging,17,21.28,Pass,Position Sensor,Jason,December
Equipment_3,Order_3_81,Functional Test,23,20.85,Pass,Position Sensor,Sarah,January
Equipment_3,Order_3_81,Preparation,24,25.28,Pass,Position Sensor,Erika,January
Equipment_3,Order_3_81,Packaging,20,17.14,Pass,Position Sensor,Lauren,January
Equipment_3,Order_3_81,Final Acceptance Test,9,8.85,Pass,Position Sensor,Justin,January
Equipment_3,Order_3_81,Electrical Test,7,8.98,Pass,Position Sensor,Christopher,January
Equipment_3,Order_3_81,Lacquering,22,22.67,Pass,Position Sensor,Michael,January
Equipment_3,Order_3_81,General Soldering,13,13.07,Pass,Position Sensor,Felicia,January
Equipment_3,Order_3_82,Packaging,21,23.37,Fail,Position Sensor,Stephen,February
Equipment_3,Order_3_82,Electrical Test,24,19.52,Pass,Position Sensor,Aaron,February
Equipment_3,Order_3_82,Functional Test,24,27.73,Pass,Position Sensor,Marcus,February
Equipment_3,Order_3_82,Lacquering,26,27.37,Pass,Position Sensor,Eric,February
Equipment_3,Order_3_82,General Soldering,29,36.31,Pass,Position Sensor,Charles,February
Equipment_3,Order_3_82,Component Placement,27,28.94,Pass,Position Sensor,Victoria,February
Equipment_3,Order_3_82,Final Acceptance Test,13,13.18,Pass,Position Sensor,Dylan,February
Equipment_3,Order_3_83,Functional Test,11,12.99,Pass,Position Sensor,Ethan,March
Equipment_3,Order_3_83,Electrical Test,9,7.21,Fail,Position Sensor,Scott,March
Equipment_3,Order_3_83,Calibration,27,30.96,Pass,Position Sensor,Mary,March
Equipment_3,Order_3_83,Packaging,22,21.65,Pass,Position Sensor,Brandi,March
Equipment_3,Order_3_83,General Soldering,14,15.97,Fail,Position Sensor,Cathy,March
Equipment_3,Order_3_83,Preparation,7,9.01,Pass,Position Sensor,Luke,March
Equipment_3,Order_3_83,Lacquering,25,29.09,Pass,Position Sensor,Jason,March
Equipment_3,Order_3_83,Final Acceptance Test,19,17.88,Pass,Position Sensor,Aaron,March
Equipment_3,Order_3_83,Component Placement,14,11.97,Pass,Position Sensor,David,March
Equipment_3,Order_3_84,Calibration,20,17.23,Pass,Position Sensor,Benjamin,April
Equipment_3,Order_3_84,Electrical Test,6,7.3,Pass,Position Sensor,Alex,April
Equipment_3,Order_3_84,Packaging,14,12.96,Pass,Position Sensor,Justin,April
Equipment_3,Order_3_84,Lacquering,25,30.47,Pass,Position Sensor,Linda,April
Equipment_3,Order_3_84,Component Placement,11,10.39,Pass,Position Sensor,Daniel,April
Equipment_3,Order_3_84,Preparation,14,12.09,Pass,Position Sensor,Michael,April
Equipment_3,Order_3_84,Final Acceptance Test,25,28.59,Pass,Position Sensor,Michael,April
Equipment_3,Order_3_85,Component Placement,27,29.18,Pass,Position Sensor,Chelsea,May
Equipment_3,Order_3_85,Calibration,17,17.76,Pass,Position Sensor,Mary,May
Equipment_3,Order_3_85,Functional Test,18,22.62,Pass,Position Sensor,Randy,May
Equipment_3,Order_3_85,Electrical Test,30,29.2,Pass,Position Sensor,Pamela,May
Equipment_3,Order_3_85,General Soldering,28,24.13,Pass,Position Sensor,Bradley,May
Equipment_3,Order_3_86,General Soldering,5,4.28,Pass,Position Sensor,Robert,June
Equipment_3,Order_3_86,Component Placement,17,20.78,Pass,Position Sensor,Tracy,June
Equipment_3,Order_3_86,Packaging,17,16.7,Pass,Position Sensor,Gabriel,June
Equipment_3,Order_3_86,Lacquering,9,7.76,Pass,Position Sensor,Gerald,June
Equipment_3,Order_3_86,Calibration,21,23.92,Pass,Position Sensor,Danielle,June
Equipment_3,Order_3_86,Preparation,25,30.58,Pass,Position Sensor,James,June
Equipment_3,Order_3_86,Functional Test,18,21.4,Pass,Position Sensor,Ashley,June
Equipment_3,Order_3_87,Component Placement,12,11.55,Pass,Position Sensor,Kevin,July
Equipment_3,Order_3_87,Preparation,25,22.45,Pass,Position Sensor,Elizabeth,July
Equipment_3,Order_3_87,Electrical Test,18,15.71,Pass,Position Sensor,Gregory,July
Equipment_3,Order_3_87,General Soldering,25,28.52,Fail,Position Sensor,Alexis,July
Equipment_3,Order_3_87,Calibration,9,8.09,Pass,Position Sensor,Kristin,July
Equipment_3,Order_3_88,Lacquering,28,34.54,Pass,Position Sensor,Shelly,August
Equipment_3,Order_3_88,Calibration,8,7.03,Pass,Position Sensor,Malik,August
Equipment_3,Order_3_88,Component Placement,27,32.58,Pass,Position Sensor,Caleb,August
Equipment_3,Order_3_88,Final Acceptance Test,19,23.02,Pass,Position Sensor,Brandon,August
Equipment_3,Order_3_88,General Soldering,11,12.32,Pass,Position Sensor,Jessica,August
Equipment_3,Order_3_89,Preparation,21,21.45,Pass,Position Sensor,Andrew,September
Equipment_3,Order_3_89,Lacquering,28,35.25,Pass,Position Sensor,Christina,September
Equipment_3,Order_3_89,Electrical Test,10,10.45,Fail,Position Sensor,Jon,September
Equipment_3,Order_3_89,Packaging,14,17.96,Pass,Position Sensor,Gail,September
Equipment_3,Order_3_89,Calibration,7,6.23,Pass,Position Sensor,Jason,September
Equipment_3,Order_3_89,General Soldering,16,15.84,Pass,Position Sensor,Cynthia,September
Equipment_3,Order_3_89,Final Acceptance Test,23,24.76,Pass,Position Sensor,Jennifer,September
Equipment_3,Order_3_90,Functional Test,27,22.57,Pass,Position Sensor,Samantha,October
Equipment_3,Order_3_90,Electrical Test,13,13.21,Pass,Position Sensor,Ashley,October
Equipment_3,Order_3_90,Calibration,18,16.6,Pass,Position Sensor,Kelly,October
Equipment_3,Order_3_90,Packaging,13,14.02,Pass,Position Sensor,William,October
Equipment_3,Order_3_90,Final Acceptance Test,23,25.41,Pass,Position Sensor,Nicole,October
Equipment_3,Order_3_90,Component Placement,10,12.86,Pass,Position Sensor,Amanda,October
Equipment_3,Order_3_90,Preparation,12,14.23,Pass,Position Sensor,Meagan,October
Equipment_3,Order_3_90,General Soldering,20,19.24,Pass,Position Sensor,Jesus,October
Equipment_3,Order_3_90,Lacquering,14,16.34,Pass,Position Sensor,David,October
Equipment_3,Order_3_91,Component Placement,24,24.87,Pass,Position Sensor,Robert,November
Equipment_3,Order_3_91,Electrical Test,24,27.89,Pass,Position Sensor,Yolanda,November
Equipment_3,Order_3_91,Functional Test,26,22.87,Pass,Position Sensor,Belinda,November
Equipment_3,Order_3_91,Final Acceptance Test,28,25.11,Pass,Position Sensor,Seth,November
Equipment_3,Order_3_91,General Soldering,23,24.19,Pass,Position Sensor,Tina,November
Equipment_3,Order_3_91,Lacquering,14,13.56,Pass,Position Sensor,Madison,November
Equipment_3,Order_3_91,Packaging,11,10.92,Pass,Position Sensor,James,November
Equipment_3,Order_3_91,Preparation,8,10.35,Pass,Position Sensor,James,November
Equipment_3,Order_3_92,Electrical Test,24,25.43,Pass,Position Sensor,Ryan,December
Equipment_3,Order_3_92,Lacquering,22,23.05,Pass,Position Sensor,Michelle,December
Equipment_3,Order_3_92,Preparation,13,10.54,Pass,Position Sensor,Kelly,December
Equipment_3,Order_3_92,Functional Test,8,8.05,Pass,Position Sensor,James,December
Equipment_3,Order_3_92,Packaging,19,22.31,Pass,Position Sensor,Jessica,December
Equipment_3,Order_3_92,Component Placement,21,24.8,Pass,Position Sensor,Becky,December
Equipment_3,Order_3_92,Calibration,23,22.51,Pass,Position Sensor,Allison,December
Equipment_3,Order_3_93,Functional Test,23,26.34,Pass,Position Sensor,Julie,January
Equipment_3,Order_3_93,General Soldering,12,12.73,Pass,Position Sensor,James,January
Equipment_3,Order_3_93,Preparation,30,29.59,Pass,Position Sensor,Mary,January
Equipment_3,Order_3_93,Calibration,27,33.29,Pass,Position Sensor,Stacy,January
Equipment_3,Order_3_93,Electrical Test,30,33.65,Fail,Position Sensor,Emily,January
Equipment_3,Order_3_93,Packaging,14,17.4,Pass,Position Sensor,Tracy,January
Equipment_3,Order_3_94,Functional Test,20,25.05,Fail,Position Sensor,Stephen,February
Equipment_3,Order_3_94,Packaging,5,6.0,Pass,Position Sensor,Mary,February
Equipment_3,Order_3_94,Electrical Test,13,11.29,Pass,Position Sensor,Christina,February
Equipment_3,Order_3_94,Component Placement,7,6.36,Pass,Position Sensor,Chris,February
Equipment_3,Order_3_94,Final Acceptance Test,20,22.79,Fail,Position Sensor,Omar,February
Equipment_3,Order_3_95,Final Acceptance Test,24,28.65,Pass,Position Sensor,Christopher,March
Equipment_3,Order_3_95,Functional Test,23,23.3,Pass,Position Sensor,Pedro,March
Equipment_3,Order_3_95,Lacquering,7,6.44,Pass,Position Sensor,Allison,March
Equipment_3,Order_3_95,General Soldering,29,27.72,Pass,Position Sensor,Juan,March
Equipment_3,Order_3_95,Preparation,19,23.01,Pass,Position Sensor,John,March
Equipment_3,Order_3_95,Component Placement,21,18.11,Pass,Position Sensor,Jeffrey,March
Equipment_3,Order_3_96,Electrical Test,24,23.17,Pass,Position Sensor,Henry,April
Equipment_3,Order_3_96,Component Placement,26,30.22,Pass,Position Sensor,Brandon,April
Equipment_3,Order_3_96,General Soldering,25,31.66,Pass,Position Sensor,Brian,April
Equipment_3,Order_3_96,Packaging,7,6.19,Pass,Position Sensor,Thomas,April
Equipment_3,Order_3_96,Final Acceptance Test,8,8.71,Pass,Position Sensor,Elizabeth,April
Equipment_3,Order_3_96,Functional Test,22,20.27,Pass,Position Sensor,James,April
Equipment_3,Order_3_96,Calibration,12,11.5,Pass,Position Sensor,Kristie,April
Equipment_3,Order_3_97,General Soldering,20,22.37,Fail,Position Sensor,Linda,May
Equipment_3,Order_3_97,Lacquering,20,19.83,Pass,Position Sensor,Marcus,May
Equipment_3,Order_3_97,Preparation,7,9.09,Pass,Position Sensor,Michael,May
Equipment_3,Order_3_97,Electrical Test,18,19.98,Fail,Position Sensor,Penny,May
Equipment_3,Order_3_97,Component Placement,5,5.45,Pass,Position Sensor,Steven,May
Equipment_3,Order_3_97,Final Acceptance Test,10,10.67,Pass,Position Sensor,Jennifer,May
Equipment_3,Order_3_97,Packaging,25,21.24,Pass,Position Sensor,Dawn,May
Equipment_3,Order_3_98,General Soldering,30,35.04,Pass,Position Sensor,Timothy,June
Equipment_3,Order_3_98,Component Placement,16,14.54,Pass,Position Sensor,Connie,June
Equipment_3,Order_3_98,Calibration,19,19.66,Pass,Position Sensor,Allen,June
Equipment_3,Order_3_98,Final Acceptance Test,8,6.81,Pass,Position Sensor,Gregory,June
Equipment_3,Order_3_98,Electrical Test,21,21.09,Pass,Position Sensor,Kristin,June
Equipment_3,Order_3_99,Preparation,30,36.38,Pass,Position Sensor,Madison,July
Equipment_3,Order_3_99,Packaging,13,12.59,Pass,Position Sensor,Ellen,July
Equipment_3,Order_3_99,Functional Test,13,13.77,Fail,Position Sensor,Vickie,July
Equipment_3,Order_3_99,Component Placement,20,25.9,Pass,Position Sensor,Angelica,July
Equipment_3,Order_3_99,Lacquering,24,23.99,Pass,Position Sensor,Kristine,July
Equipment_3,Order_3_99,Electrical Test,19,20.86,Pass,Position Sensor,Carrie,July
Equipment_3,Order_3_99,General Soldering,20,24.39,Pass,Position Sensor,Crystal,July
Equipment_3,Order_3_99,Final Acceptance Test,24,19.68,Pass,Position Sensor,Kayla,July
Equipment_3,Order_3_99,Calibration,27,34.82,Pass,Position Sensor,Victoria,July
Equipment_3,Order_3_100,Functional Test,15,17.57,Pass,Position Sensor,Michele,August
Equipment_3,Order_3_100,General Soldering,5,4.89,Pass,Position Sensor,Chelsea,August
Equipment_3,Order_3_100,Final Acceptance Test,30,24.69,Pass,Position Sensor,Cheryl,August
Equipment_3,Order_3_100,Packaging,20,20.56,Pass,Position Sensor,Harry,August
Equipment_3,Order_3_100,Component Placement,27,32.78,Pass,Position Sensor,Chase,August
Equipment_3,Order_3_100,Calibration,17,21.74,Pass,Position Sensor,Monica,August
Equipment_3,Order_3_100,Electrical Test,15,13.4,Fail,Position Sensor,Sandra,August
Equipment_3,Order_3_101,Preparation,17,16.57,Pass,Position Sensor,April,September
Equipment_3,Order_3_101,Lacquering,20,25.86,Pass,Position Sensor,Brenda,September
Equipment_3,Order_3_101,Component Placement,11,10.05,Pass,Position Sensor,Michael,September
Equipment_3,Order_3_101,Final Acceptance Test,15,13.65,Pass,Position Sensor,Rebecca,September
Equipment_3,Order_3_101,General Soldering,18,22.58,Pass,Position Sensor,Christopher,September
Equipment_3,Order_3_101,Calibration,21,24.8,Pass,Position Sensor,Valerie,September
Equipment_3,Order_3_102,Component Placement,28,23.62,Pass,Position Sensor,Matthew,October
Equipment_3,Order_3_102,Lacquering,17,16.89,Pass,Position Sensor,Adriana,October
Equipment_3,Order_3_102,General Soldering,14,14.34,Pass,Position Sensor,Devin,October
Equipment_3,Order_3_102,Functional Test,22,25.7,Pass,Position Sensor,Lindsey,October
Equipment_3,Order_3_102,Electrical Test,19,21.5,Pass,Position Sensor,Mark,October
Equipment_3,Order_3_102,Final Acceptance Test,22,22.79,Pass,Position Sensor,Nicole,October
Equipment_3,Order_3_102,Calibration,11,11.35,Pass,Position Sensor,Timothy,October
Equipment_3,Order_3_102,Preparation,25,21.77,Pass,Position Sensor,Katie,October
Equipment_3,Order_3_102,Packaging,16,13.94,Pass,Position Sensor,Brenda,October
Equipment_3,Order_3_103,Component Placement,20,17.06,Pass,Position Sensor,Sandra,November
Equipment_3,Order_3_103,Lacquering,5,6.02,Pass,Position Sensor,Kelly,November
Equipment_3,Order_3_103,Final Acceptance Test,18,21.97,Pass,Position Sensor,Rebecca,November
Equipment_3,Order_3_103,Electrical Test,11,12.44,Pass,Position Sensor,Amy,November
Equipment_3,Order_3_103,Functional Test,14,11.56,Pass,Position Sensor,Sarah,November
Equipment_3,Order_3_103,Packaging,18,16.29,Pass,Position Sensor,Robert,November
Equipment_3,Order_3_103,General Soldering,26,27.83,Fail,Position Sensor,Diane,November
Equipment_3,Order_3_104,Electrical Test,10,8.8,Pass,Position Sensor,James,December
Equipment_3,Order_3_104,Component Placement,17,14.19,Pass,Position Sensor,Jeffrey,December
Equipment_3,Order_3_104,General Soldering,23,26.44,Pass,Position Sensor,Denise,December
Equipment_3,Order_3_104,Functional Test,20,20.61,Fail,Position Sensor,Joshua,December
Equipment_3,Order_3_104,Preparation,26,21.61,Pass,Position Sensor,Brett,December
Equipment_3,Order_3_104,Lacquering,11,13.29,Pass,Position Sensor,Scott,December
Equipment_3,Order_3_105,Functional Test,10,11.73,Pass,Position Sensor,Darin,January
Equipment_3,Order_3_105,General Soldering,21,17.81,Pass,Position Sensor,James,January
Equipment_3,Order_3_105,Electrical Test,11,13.11,Pass,Position Sensor,Shelley,January
Equipment_3,Order_3_105,Preparation,19,22.89,Pass,Position Sensor,Jason,January
Equipment_3,Order_3_105,Component Placement,24,28.23,Pass,Position Sensor,Gary,January
Equipment_3,Order_3_105,Lacquering,19,15.93,Pass,Position Sensor,Julia,January
Equipment_3,Order_3_106,Packaging,13,12.61,Pass,Position Sensor,Erin,February
Equipment_3,Order_3_106,Preparation,7,8.69,Pass,Position Sensor,April,February
Equipment_3,Order_3_106,Functional Test,25,20.18,Pass,Position Sensor,Douglas,February
Equipment_3,Order_3_106,Lacquering,20,17.77,Pass,Position Sensor,Katherine,February
Equipment_3,Order_3_106,Electrical Test,22,28.18,Pass,Position Sensor,Erin,February
Equipment_3,Order_3_106,Final Acceptance Test,6,7.22,Pass,Position Sensor,Robert,February
Equipment_3,Order_3_107,Final Acceptance Test,26,31.67,Pass,Position Sensor,Cameron,March
Equipment_3,Order_3_107,Calibration,5,6.38,Pass,Position Sensor,Noah,March
